house_type,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status,numBedroom,house_layout,house_size_in_sqft,price_approx_usd
Villa ,Friends Colony,Delhi,28.56834984,77.27211761,604015,INR,4.0,2.0,Not Negotiable,1.19,Posted 5 months ago,Its four bhk villa in the super location of Delhi south friends colony it is the super location road bank ATM school college all r on walking distance," 20,10,202",Unfurnished,4,BHK,5896.0,7043.09
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,301012,INR,4.0,2.0,Not Negotiable,0.6,Posted 5 months ago,Its four bhk builder floor in the super location of Delhi south gulmohar park it is the super location of area road bank ATM school college all r on walking distance," 10,10,202",Unfurnished,4,BHK,5896.0,3509.93
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of Delhi south gulmohar park it is the super location road bank ATM school college all r on walking distance," 10,10,101",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Defence Colony,Delhi,28.57183075,77.23332977,381812,INR,4.0,4.0,Not Negotiable,0.98,Posted 5 months ago,It has area of 4562 sqft and is available at a rent of Rs. 3.82 lac. It is facing northeast direction. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact us for more details. ," 12,82,082",Unfurnished,5,BHK,4562.0,4452.1
Villa ,Defence Colony,Delhi,28.57183075,77.23332977,401022,INR,4.0,2.0,Not Negotiable,0.79,Posted 5 months ago,It has area of 5896 sqft and is available at a rent of Rs. 4.01 lac. It is an unfurnished property. It is northeast facing property. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. Please contact for more details. ," 10,22,002",Unfurnished,4,BHK,5896.0,4676.1
Villa ,Defence Colony,Delhi,28.57183075,77.23332977,401015,INR,4.0,2.0,Not Negotiable,0.79,Posted 5 months ago,It has an area of 5891 sqft with a carpet area of 3321 sqft . The property is available at a monthly rental of Rs. 4.01 lac . The house is unfurnished. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Kindly call us for details. ," 10,22,002",Unfurnished,4,BHK,5891.0,4676.01
Independent House ,Defence Colony,Delhi,28.57183075,77.23332977,640105,INR,4.0,2.0,Not Negotiable,1.27,Posted 5 months ago,Itâs a 4 bhk independent house situated in Defence Colony. It has area of 5896 sqft and is available at a rent of Rs. 6.40 lac. The house is unfurnished. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details. ," 18,48,181",Unfurnished,4,BHK,5896.0,7463.91
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of Delhi south gulmohar park it is the super location road bank ATM school college all r on walking distance," 11,02,002",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Hauz Khas,Delhi,28.55542183,77.20988464,401011,INR,4.0,2.0,Not Negotiable,0.79,Posted a year ago,"It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 4.01 lac . It is an unfurnished property. Itâs on 3rd floor out of 4 floors building. The property has 4 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. "," 18,18,101",Unfurnished,4,BHK,5896.0,4675.97
Independent Floor ,Hauz Khas,Delhi,28.55542183,77.20988464,301011,INR,4.0,2.0,Not Negotiable,0.6,Posted a year ago,Itâs a 4 bhk builder floor situated in Hauz Khas. It has area of 5896 sqft and is available at a rent of Rs. 3.01 lac. The house is unfurnished. It is located on the 2nd floor(out of a total of 4 floor(s)). Its main door is facing east direction. Please contact us for more details. ," 18,18,881",Unfurnished,4,BHK,5896.0,3509.92
Independent Floor ,Saket,Delhi,28.52354813,77.20014191,301010,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,Itâs a 3 bhk builder floor situated in Saket. It has a built-up area of 2856 sqft and is available for rent at Rs. 3.01 lac per month . It is an unfurnished property. It is on the 2nd floor of the building (total number of floors are 4). It is east facing property. It has 3 bathrooms and 2 balconies. The site is in close proximity to various civic utilities. Please contact us for more details. ," 10,20,201",Unfurnished,3,BHK,2856.0,3509.91
Independent Floor ,Saket,Delhi,28.52354813,77.20014191,235592,INR,3.0,3.0,Not Negotiable,0.96,Posted a year ago,Its three bhk builder floor in the super location of delhi south saket it is the super location road bank atm school college all r on walming destance," 7,54,185",Unfurnished,3,BHK,2856.0,2747.11
Independent House ,Hauz Khas,Delhi,28.55542183,77.20988464,504015,INR,4.0,2.0,Not Negotiable,1.0,Posted a year ago,"Itâs a 4 bhk independent house situated in Hauz Khas. It has area of 5896 sqft and is available at a rent of Rs. 5.04 lac. The house is unfurnished. It is northeast facing property. The property has 4 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. "," 15,40,101",Unfurnished,4,BHK,5896.0,5877.04
Villa ,Hauz Khas,Delhi,28.55542183,77.20988464,401002,INR,4.0,2.0,Not Negotiable,0.79,Posted a year ago,Well designed 4 bhk villa is available at a prime location in Hauz Khas. It has area of 5896 sqft and is available at a rent of Rs. 4.01 lac. It is an unfurnished property. It is facing east direction. The property has 4 bathrooms and 2 balconies. It is situated in the proximity of all the important facilities. Kindly call us for details. ," 10,22,001",Unfurnished,4,BHK,5896.0,4675.86
Independent Floor ,Saket,Delhi,28.52354813,77.20014191,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,Its three bhk builder floor in the super location of delhi south saket it is tje super location road bank atm school colpage all r on walking destanve," 18,20,281",Unfurnished,3,BHK,2856.0,3509.93
Villa ,Niti Bagh,Delhi,28.55949974,77.21679688,401010,INR,4.0,2.0,Not Negotiable,0.84,Posted a year ago,Its four bhk villa in the super location of delhi south niti bagh it is the super location road bank atm school college all r on wwlking destance do fast," 10,20,002",Unfurnished,4,BHK,5569.0,4675.96
Independent Floor ,Niti Bagh,Delhi,28.55949974,77.21679688,319229,INR,4.0,2.0,Not Negotiable,0.67,Posted a year ago,Ots four bhk builder floor in the super location of delhi south niti bagh it is the super location road bank atm school college all r onnwwlkinh destance," 18,10,200",Unfurnished,4,BHK,5562.0,3722.35
Independent Floor ,Panchsheel Park,Delhi,28.54154015,77.21611786,540101,INR,4.0,2.0,Not Negotiable,1.13,Posted 5 months ago,"Itâs a 4 bhk builder floor situated in Panchsheel Park, Delhi. It has an area of 5569 sqft with a carpet area of 3921 sqft . The property is available at a monthly rental of Rs. 5.40 lac . The house is unfurnished. It is on the 3rd floor of the building (total number of floors are 4). Its main door is facing northeast direction. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. "," 15,41,815",Unfurnished,4,BHK,5569.0,6297.82
Independent Floor ,Panchsheel Park,Delhi,28.54154015,77.21611786,301022,INR,4.0,2.0,Not Negotiable,0.6,Posted 5 months ago,Its four bhk builder floor in the super location of delhi south panchsheel park it is the super location road bank atm school college all r on walking destance," 18,20,202",Unfurnished,4,BHK,5896.0,3510.05
Independent Floor ,Panchsheel Park,Delhi,28.54154015,77.21611786,401012,INR,3.0,2.0,Not Negotiable,1.64,Posted 5 months ago,It has a built-up area of 2856 sqft and is available for rent at Rs. 4.01 lac per month . Itâs on 3rd floor out of 4 floors building. Its main door is facing east direction. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. ," 18,10,282",Unfurnished,3,BHK,2856.0,4675.98
Independent Floor ,Panchsheel Park,Delhi,28.54154015,77.21611786,401102,INR,4.0,2.0,Not Negotiable,0.79,Posted 5 months ago,"A spacious 4 bhk builder floor is available for rental in Panchsheel Park, Delhi. It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 4.01 lac . The house is unfurnished. It is located on the 3rd floor(out of a total of 4 floor(s)). It is east facing property. The property has 4 bathrooms and 2 balconies. The society is well connected by different modes of transportation. "," 10,12,002",Unfurnished,4,BHK,5896.0,4677.03
Independent Floor ,Panchsheel Park,Delhi,28.54154015,77.21611786,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted 5 months ago,Its four bhk builder floor in the super location of delhi south panchsheel park 8t is the super location road bank atm school college all r on walking destance," 10,10,220",Unfurnished,4,BHK,5896.0,4675.98
Independent Floor ,Panchsheel Park,Delhi,28.54154015,77.21611786,301202,INR,4.0,2.0,Not Negotiable,0.6,Posted 5 months ago,Its four bhk builder floor in the super location of delhi south panchsheel park it is the super location road bank atm school college all r on wwlking destance," 18,20,022",Unfurnished,4,BHK,5896.0,3512.15
Independent Floor ,Panchsheel Park,Delhi,28.54154015,77.21611786,301012,INR,3.0,2.0,Not Negotiable,1.22,Posted 5 months ago,Its three bhk builder floor in the super location of delhi south panchsheel park it is the super location road bank atm school college all r on walking destancec," 18,10,202",Unfurnished,3,BHK,2886.0,3509.93
Independent Floor ,West End,Delhi,28.57413292,77.16131592,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 6 months ago,Its three bhk builder dloor in the super location of delhi south westend it is the super location road bank atm school college all r on walking destancw," 10,10,220",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,West End,Delhi,28.57413292,77.16131592,308212,INR,4.0,2.0,Not Negotiable,0.61,Posted 6 months ago,"Itâs a 4 bhk builder floor situated in West End. It has area of 5852 sqft and is available at a rent of Rs. 3.08 lac. The house is unfurnished. It is located on the 2nd floor(out of a total of 4 floor(s)). It is facing east direction. The property has 4 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. "," 10,52,125",Unfurnished,4,BHK,5852.0,3593.89
Independent Floor ,West End,Delhi,28.57413292,77.16131592,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 6 months ago,"It has a built-up area of 2856 sqft and is available for rent at Rs. 3.01 lac per month . It is facing east direction. It has 3 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. "," 18,18,202",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,West End,Delhi,28.57413292,77.16131592,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 6 months ago,Its three bhk builder floor in the super location of delhi south westend it is the super location road bank atm school college all r on wwlking destance," 10,20,202",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,West End,Delhi,28.57413292,77.16131592,235592,INR,3.0,3.0,Not Negotiable,0.96,Posted 6 months ago,Well designed 3 bhk builder floor is available at a prime location in West End. It has area of 2856 sqft and is available at a rent of Rs. 2.36 lac. It is an unfurnished property. Itâs on 3rd floor out of 4 floors building. Its main door is facing east direction. It has 3 bathrooms and 3 balconies. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact for more details. ," 7,54,125",Unfurnished,3,BHK,2856.0,2747.11
Independent Floor ,West End,Delhi,28.57413292,77.16131592,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 6 months ago,Its three bhk builder floor in the super location of delhi south westend it is the super location road bank atm school college all r on walking destance," 10,12,020",Unfurnished,3,BHK,2856.0,3509.93
